row_id,recording_id,segment_id,disfluency_type,detected_token,start_time,end_time,duration,clip_path,confidence,notes,audio_url
121,825727,825727_seg_0034,filler,मतलब,355.88,369.77,13.889999999999986,clips/825727_seg_0034.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav
122,825727,825727_seg_0035,filler,मतलब,370.01,375.44,5.430000000000007,clips/825727_seg_0035.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav
123,825727,825727_seg_0037,filler,तो,385.52,390.32,4.800000000000011,clips/825727_seg_0037.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav
124,825727,825727_seg_0037,repetition,बिल्कुल बिल्कुल,385.52,390.32,4.800000000000011,clips/825727_seg_0037.wav,0.8,Found repetition near token(s): 'बिल्कुल बिल्कुल',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav
125,988596,988596_seg_0000,filler,तो,0.53,12.11,11.58,clips/988596_seg_0000.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
126,988596,988596_seg_0002,filler,जी,86.81,87.86,1.0499999999999972,clips/988596_seg_0002.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
127,988596,988596_seg_0002,repetition,जी जी,86.81,87.86,1.0499999999999972,clips/988596_seg_0002.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
128,988596,988596_seg_0004,filler,तो,114.92,116.27,1.3499999999999943,clips/988596_seg_0004.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
129,988596,988596_seg_0005,filler,जी,124.1,124.76,0.6600000000000108,clips/988596_seg_0005.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
130,988596,988596_seg_0005,repetition,जी जी,124.1,124.76,0.6600000000000108,clips/988596_seg_0005.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
131,988596,988596_seg_0006,filler,जी,128.78,129.41,0.6299999999999955,clips/988596_seg_0006.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
132,988596,988596_seg_0006,repetition,जी जी,128.78,129.41,0.6299999999999955,clips/988596_seg_0006.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
133,988596,988596_seg_0008,filler,जी,146.57,146.99,0.4200000000000159,clips/988596_seg_0008.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
134,988596,988596_seg_0010,filler,जी,166.82,172.43,5.610000000000014,clips/988596_seg_0010.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
135,988596,988596_seg_0010,repetition,जी जी,166.82,172.43,5.610000000000014,clips/988596_seg_0010.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
136,988596,988596_seg_0013,repetition,कट कट,202.61,205.25,2.6399999999999864,clips/988596_seg_0013.wav,0.8,Found repetition near token(s): 'कट कट',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
137,988596,988596_seg_0015,filler,तो,213.68,217.67,3.9899999999999807,clips/988596_seg_0015.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
138,988596,988596_seg_0016,filler,जी,224.0,237.92,13.919999999999987,clips/988596_seg_0016.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
139,988596,988596_seg_0016,filler,तो,224.0,237.92,13.919999999999987,clips/988596_seg_0016.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
140,988596,988596_seg_0016,filler,मतलब,224.0,237.92,13.919999999999987,clips/988596_seg_0016.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
141,988596,988596_seg_0016,repetition,जी जी,224.0,237.92,13.919999999999987,clips/988596_seg_0016.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
142,988596,988596_seg_0017,filler,तो,238.52,253.34,14.819999999999993,clips/988596_seg_0017.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
143,988596,988596_seg_0018,filler,तो,253.34,267.74,14.400000000000006,clips/988596_seg_0018.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
144,988596,988596_seg_0018,filler,मतलब,253.34,267.74,14.400000000000006,clips/988596_seg_0018.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
145,988596,988596_seg_0018,repetition,डाल डाल,253.34,267.74,14.400000000000006,clips/988596_seg_0018.wav,0.8,Found repetition near token(s): 'डाल डाल',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
146,988596,988596_seg_0019,filler,तो,267.8,282.53,14.729999999999961,clips/988596_seg_0019.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
147,988596,988596_seg_0019,filler,मतलब,267.8,282.53,14.729999999999961,clips/988596_seg_0019.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
148,988596,988596_seg_0019,repetition,ब ब,267.8,282.53,14.729999999999961,clips/988596_seg_0019.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
149,988596,988596_seg_0019,repetition,स स,267.8,282.53,14.729999999999961,clips/988596_seg_0019.wav,0.8,Found repetition near token(s): 'स स',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
150,988596,988596_seg_0020,filler,तो,282.74,296.0,13.259999999999991,clips/988596_seg_0020.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
151,988596,988596_seg_0020,filler,मतलब,282.74,296.0,13.259999999999991,clips/988596_seg_0020.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
152,988596,988596_seg_0020,repetition,च च,282.74,296.0,13.259999999999991,clips/988596_seg_0020.wav,0.8,Found repetition near token(s): 'च च',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
153,988596,988596_seg_0020,repetition,क क,282.74,296.0,13.259999999999991,clips/988596_seg_0020.wav,0.8,Found repetition near token(s): 'क क',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
154,988596,988596_seg_0021,filler,तो,296.06,310.64,14.579999999999984,clips/988596_seg_0021.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
155,988596,988596_seg_0021,filler,मतलब,296.06,310.64,14.579999999999984,clips/988596_seg_0021.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
156,988596,988596_seg_0021,repetition,ह ह,296.06,310.64,14.579999999999984,clips/988596_seg_0021.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
157,988596,988596_seg_0022,filler,मतलब,310.94,324.98,14.04000000000002,clips/988596_seg_0022.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
158,988596,988596_seg_0022,filler,तो,310.94,324.98,14.04000000000002,clips/988596_seg_0022.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
159,988596,988596_seg_0023,filler,तो,325.07,337.13,12.060000000000002,clips/988596_seg_0023.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
160,988596,988596_seg_0023,repetition,उस उस,325.07,337.13,12.060000000000002,clips/988596_seg_0023.wav,0.8,Found repetition near token(s): 'उस उस',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
161,988596,988596_seg_0023,repetition,डरावनी डरावनी,325.07,337.13,12.060000000000002,clips/988596_seg_0023.wav,0.8,Found repetition near token(s): 'डरावनी डरावनी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
162,988596,988596_seg_0024,filler,तो,337.22,351.44,14.21999999999997,clips/988596_seg_0024.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
163,988596,988596_seg_0024,filler,मतलब,337.22,351.44,14.21999999999997,clips/988596_seg_0024.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
164,988596,988596_seg_0024,repetition,डर डर,337.22,351.44,14.21999999999997,clips/988596_seg_0024.wav,0.8,Found repetition near token(s): 'डर डर',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
165,988596,988596_seg_0025,filler,तो,351.47,365.84,14.369999999999948,clips/988596_seg_0025.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
166,988596,988596_seg_0025,repetition,बोल बोल,351.47,365.84,14.369999999999948,clips/988596_seg_0025.wav,0.8,Found repetition near token(s): 'बोल बोल',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
167,988596,988596_seg_0026,filler,तो,365.84,373.49,7.650000000000034,clips/988596_seg_0026.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
168,988596,988596_seg_0027,repetition,हेलो हेलो,375.53,389.18,13.650000000000034,clips/988596_seg_0027.wav,0.8,Found repetition near token(s): 'हेलो हेलो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav
169,990175,990175_seg_0000,filler,जी,5.51,11.6,6.09,clips/990175_seg_0000.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
170,990175,990175_seg_0000,repetition,जी जी,5.51,11.6,6.09,clips/990175_seg_0000.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
171,990175,990175_seg_0001,filler,जी,13.64,22.85,9.21,clips/990175_seg_0001.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
172,990175,990175_seg_0001,filler,तो,13.64,22.85,9.21,clips/990175_seg_0001.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
173,990175,990175_seg_0001,filler,मतलब,13.64,22.85,9.21,clips/990175_seg_0001.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
174,990175,990175_seg_0001,repetition,जी जी,13.64,22.85,9.21,clips/990175_seg_0001.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
175,990175,990175_seg_0002,filler,तो,23.06,36.2,13.140000000000004,clips/990175_seg_0002.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
176,990175,990175_seg_0003,filler,तो,36.2,50.84,14.64,clips/990175_seg_0003.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
177,990175,990175_seg_0003,filler,अह,36.2,50.84,14.64,clips/990175_seg_0003.wav,0.9,Found filler near token(s): 'अह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
178,990175,990175_seg_0003,filler,मतलब,36.2,50.84,14.64,clips/990175_seg_0003.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
179,990175,990175_seg_0004,filler,तो,50.84,61.37,10.529999999999994,clips/990175_seg_0004.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
180,990175,990175_seg_0004,filler,मतलब,50.84,61.37,10.529999999999994,clips/990175_seg_0004.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
181,990175,990175_seg_0005,filler,तो,61.43,74.93,13.500000000000007,clips/990175_seg_0005.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
182,990175,990175_seg_0005,filler,मतलब,61.43,74.93,13.500000000000007,clips/990175_seg_0005.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
183,990175,990175_seg_0005,repetition,उस उस,61.43,74.93,13.500000000000007,clips/990175_seg_0005.wav,0.8,Found repetition near token(s): 'उस उस',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
184,990175,990175_seg_0006,filler,मतलब,74.93,89.42,14.489999999999995,clips/990175_seg_0006.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
185,990175,990175_seg_0006,filler,तो,74.93,89.42,14.489999999999995,clips/990175_seg_0006.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
186,990175,990175_seg_0007,filler,तो,89.42,102.77,13.349999999999994,clips/990175_seg_0007.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav
